,Solar Actual Installations,Onwind Actual Installations,Offwind Actual Installations,Hydrogen Actual Installations,battery Actual Installations,Solar Average Installations,Onwind Average Installations,Offwind Average Installations,Hydrogen Average Installations,battery Average Installations,Solar 2045 Average Installations,Onwind 2045 Average Installations,Offwind 2045 Average Installations,Hydrogen 2045 Average Installations,battery 2045 Average Installations,Hydrogen 2045 Energy,battery 2045 Energy,Hydrogen 2050 Energy,battery 2050 Energy,Hydrogen 2050 FLH,battery 2050 FLH,Solar Generation,Onwind Generation,Offwind Generation,Solar Peak Installation,Onwind Peak Installation,Offwind Peak Installation,Solar 2045 FLH,Onwind 2045 FLH,Offwind 2045 FLH,Solar 2050 FLH,Onwind 2050 FLH,Offwind 2050 FLH,2030_RES Total Share,AC Grid Development Factor,DC Grid Development Factor,AC Grid Development,DC Grid Development,AC Grid Loading,DC Grid Loading,CO2 Emissions,Total System Cost,DC 2045 Power,AC 2045 Power,Biomass 2045 Power,Battery 2045 Power,Hydrogen 2045 Power,Load Shedding Peak,Load Shedding_2045,Load Shedding_before,Load Shedding_after,Biomass Utilization 2050,Biomass Utilization 2045,Flexibility 2050 Max Usage,Flexibility 2045 Max Usage,Flexibility Max Usage over the years,Flexibility Average Usage,Flexibility 2045 Average Usage,Flexibility Before Average Usage,Flexibility After Average Usage,Flexibility Before Max Usage,Flexibility After MaxUsage,Flexibility Potential,Flexibility Cost,Flexibility Duration,DSM Total Capacity
S80,180.7911790052036,223.10663457693943,17.40372007304402,68410.58425567507,63143.370108958705,6.026372633506786,7.436887819231314,0.5801240024348007,2280.3528085225025,2104.779003631957,5.583203209889723,6.110525868920629,0.6961489452419437,1856.422425881821,1945.2354522701705,36162274.631025776,51984058.415254764,25193532.975012667,61298142.7222274,368.2694406625655,970.776853631015,320.2910079622,418.6305031136208,12.587840602290274,43.999971620490356,41.59578881151057,11.580648563006495,1234.753453026428,1901.859106010791,1170.6942795088025,1228.4068516700243,1428.982779687392,545.0064860982296,66.89,1.1885429220195507,1.000426273608204,43668.869127640966,3.6659541098288173,28.586854064061285,60.585439235764404,1783.5890325125438,445432984493.646,8603.66101820102,275270.2916365281,4484.690176844188,70630.90755562566,68410.57458650185,53134.25500120891,6396426.206503836,0.022599266546631202,362682.12549682544,1720290.322062837,1720290.322062837,99.99999544323653,100.0000583195574,99.99989813505829,9.682786866415826,3.077458521585358,11.713792945213878,1.2202615380905957,99.99987217132286,100.00000631728922,10.0,70.0,8.0,770.432482905135
S79,180.80846684564904,223.10048341635144,17.399818311861015,68411.55905026282,63142.5492256837,6.026948894854968,7.4366827805450475,0.5799939437287005,2280.3853016754274,2104.7516408561232,5.58388358975087,6.110916544556396,0.6959928560878528,1856.4614996987377,1945.218098228158,36522353.51795839,52534359.76622386,25167933.459255382,61296279.50419134,367.8900141332544,970.760051745662,320.3069217496599,418.61759908942014,12.556920921737003,43.99997261546707,41.59661036967907,11.580650809094541,1234.1294271023369,1905.523021480397,1173.8813233602405,1228.4077856687752,1428.968283638725,543.7596831363272,66.89,1.1847172667296109,1.00014984603452,42782.801114668604,1.2886759577177145,28.93355360219527,62.5370468396104,1783.607037226287,445465205052.1071,8601.261585035538,274394.8821311027,4484.675978702383,70630.46839898947,68411.54182104042,53210.65361832286,6395435.239124538,0.0183177873096978,362491.5191542207,1718295.2590436023,1718295.2590436023,99.99998759452669,100.0002374073989,99.99990906987266,9.66903113599447,3.342362339475669,11.688414689703723,1.2549329955392512,99.99988073935111,100.00002711371246,10.0,70.0,7.0,770.432482905135
S78,180.8951511934258,223.09292893170414,17.3994352576578,68409.03575207968,63114.924734888475,6.029838373114193,7.436430964390138,0.5799811752552599,2280.3011917359895,2103.8308244962823,5.587330195531004,6.111252559976339,0.6959775531043649,1856.368947544968,1943.9591720071992,36244774.848667614,52133387.138851404,25203080.22602124,61347378.35166098,368.41734431486447,971.9944939730897,320.42005221469424,418.4973308401899,12.61701064304393,43.9999659473076,41.59320289067168,11.580608803037602,1234.6026869142524,1901.958992618164,1172.355171960839,1228.4184684951892,1428.6054706572738,546.3708125281609,66.89,1.1819577112994286,1.000222424696917,42143.64734368748,1.9128529155714205,28.757291687265806,62.102546101963604,1783.5997887654219,445463926526.0141,8601.914383342131,273754.8476679671,4485.216910988336,70598.99908544558,68409.23390224809,51850.44735030389,6390694.985698919,0.0286803203049363,361957.66658639815,1718649.7665372007,1718649.7665372007,99.99998762587111,100.0001844099306,99.99985642204213,9.509158838512537,3.058415250098138,11.504950290076051,1.193361123664561,99.99981729270438,100.00001946094945,10.0,70.0,6.0,770.432482905135
S77,180.57576941458444,223.14997957458482,17.384435017711517,68436.73261345197,63149.59134843202,6.019192313819482,7.438332652486161,0.5794811672570506,2281.224420448399,2104.986378281067,5.575558668232204,6.115598208680589,0.6953775609143862,1857.478974590077,1945.428396801529,36190621.50919363,51991144.89343469,25217051.179461546,61162963.51576324,368.4723894302711,968.5406329619232,320.0421974944321,418.843604735064,12.618143512555358,43.99996738601456,41.58863707194149,11.58062527089102,1234.8003471053562,1902.0399458317795,1171.6814939032488,1228.489174083334,1429.4983567887045,546.7750491838055,66.89,1.1817948559957512,1.0000799857267788,42105.930139475124,0.687878046743208,29.059697562030117,60.73383430695627,1783.896752687454,445479132456.4732,8600.497024483455,273717.2788471448,4484.822231588354,70635.7289541608,68436.98628225541,53556.54883282755,6385742.231804699,0.026786326055222902,359636.6719718441,1720764.4018139993,1720764.4018139993,99.99998690103318,100.0000880469971,99.99981516093052,9.095671286953651,2.900520089790203,11.005477931709803,1.1381436004696783,99.99977026808132,100.00000221446895,10.0,70.0,5.0,770.432482905135
S76,180.60738160407772,223.2050261280324,17.342855826023573,68431.50634328378,63164.34118855734,6.020246053469257,7.44016753760108,0.5780951942007858,2281.0502114427927,2105.478039618578,5.575857326418068,6.120209505237387,0.6937143805486508,1857.2582101065013,1946.3482922961161,36198896.298694596,52004983.55791939,25220386.565418806,61168621.1346136,368.54929089297116,968.4041203251369,320.08074623317384,418.84679783332336,12.582453834114041,43.99997390974096,41.585307265137715,11.580632273332572,1234.7759595569003,1901.6136284759757,1169.8492609545967,1228.4878900035933,1429.240086011629,546.2127019851224,66.87,1.1816035549648836,1.0001107939027163,42061.61998424801,0.9528277918652748,29.2615797219808,61.12305377054811,1784.1740913084432,445468943501.9267,8600.876402949787,273668.92913488555,4485.721284238093,70658.72067556325,68431.4634674291,52779.51822943378,6382886.539187174,0.0202990010425907,357177.7015804,1721274.5522982099,1721274.5522982099,99.99998585712855,100.0000551071244,99.99974682052213,8.465607038224242,2.712993051848807,10.239330278685529,1.0750935363022143,99.9997065881218,99.99991445552355,10.0,70.0,4.0,770.432482905135
S75,180.68324538570465,223.16933211954768,17.345900342934314,68452.54325292961,63197.14210500659,6.022774846190155,7.438977737318256,0.5781966780978105,2281.75144176432,2106.5714035002197,5.578721404707405,6.118319126565823,0.6938361709508094,1858.1026271617045,1947.7635021083752,36245946.36653925,52176027.13601877,25212888.50720074,61232295.13090526,368.3264786600306,968.9089887488778,320.1506955079021,418.7720456899741,12.59005074151051,43.99995926874678,41.58316495761545,11.580646778035788,1234.6296642274938,1902.1781321405258,1171.6171047867367,1228.471312955311,1429.170327761197,546.4702353289277,66.86,1.181652432266749,1.0007274256019296,42072.9382103775,6.255860652860065,29.208279692915895,60.36669077938905,1784.4657321377422,445466214430.57336,8606.21948161969,273682.33852447907,4488.345060023203,70694.10425286189,68452.57567188976,53658.909866059614,6384016.250485334,0.019703549611799098,357895.6287979726,1723251.603748576,1723251.603748576,99.9998849082117,99.99997173102646,99.91383242721004,7.6012799824499,2.497800463263543,9.18885435637927,0.9863867577441886,99.99962521748235,99.55636246774202,10.0,70.0,3.0,770.432482905135
S74,180.71428179243588,223.06590357825797,17.327967990656294,68512.21637435716,63184.33960997102,6.023809393081196,7.435530119275266,0.5775989330218765,2283.740545811905,2106.144653665701,5.578705317625365,6.118429747078844,0.6931193557206999,1860.4898244575948,1947.9732742871095,37022090.18452794,53331800.460372806,25176811.302547425,61237643.23130697,367.479073846872,969.1898526959776,320.20211457037266,418.7226706381506,12.551200383248622,43.99996824584895,41.58439307901591,11.580638140327899,1233.5239693882309,1910.8469918000771,1174.783527598157,1228.5356287955517,1429.5006022807681,545.2082483574367,66.86,1.1819164053059474,1.000313035715206,42134.082607099204,2.692107630735336,29.0010347532652,61.2741588396162,1785.1638735958652,445527416590.55225,8602.693640890146,273745.7298875562,4488.685403563143,70699.35584718936,68512.24993871021,52155.20192949574,6368813.278339475,0.0298901824339012,353929.44937457686,1720031.208026641,1720031.208026641,86.95718887958026,99.93659681636713,98.19651789414468,5.959732379905172,2.382865400179434,7.198593573040187,0.7978107418426066,99.99893345126229,90.68645307282132,10.0,70.0,2.0,770.432482905135
S73,180.40156517350502,224.2016709859885,17.36202629525535,68495.88061740529,63075.82301176971,6.013385505783501,7.473389032866283,0.578734209841845,2283.196020580176,2102.527433725657,5.566232857806833,6.123335341608375,0.6944811699882615,1859.835919828272,1949.373316549954,35838494.52338438,52162974.56836273,24890941.949142132,61157538.17901863,363.39319446376044,969.5873259127316,319.8475934266816,418.9364341158695,12.305433971435024,43.99996062911916,41.58791409706214,11.580637258803879,1234.9335779344306,1897.6494875475053,1182.3063464661209,1228.679387579733,1424.6999687709585,533.7428492763289,66.84,1.1766866878333735,1.00005133517606,40922.83058870479,0.4414829235065554,28.63451154970636,60.32992813902417,1786.6149273655014,445896764910.96906,8600.444925516469,272532.49403438304,4490.587875757761,70734.35322092885,68495.91023215608,54066.25133425491,6609867.127029078,0.0231683554385916,401410.2505309456,1753772.1124459927,1753772.1124459927,39.93609938649164,99.99524432385218,94.73498069746041,3.170649605733542,0.9835935277738181,3.844355160496089,0.36354312755626417,99.72277910146775,73.95248734742985,10.0,70.0,1.0,770.432482905135
S72,180.7774461805675,223.2300319863409,17.30632467191137,68411.9596779809,63141.36850990148,6.025914872685584,7.441001066211363,0.5768774890637123,2280.398655932697,2104.7122836633826,5.5806142993715255,6.119548947929883,0.6922531292692651,1856.4880465920683,1948.3452454691942,36138685.44758998,51952801.741691306,25222820.410323367,61228229.05248206,368.6901604398589,969.7004548659478,320.2456897953288,418.7421579761511,12.541020757296447,43.99996410143291,41.5759857159332,11.580626219997013,1234.864069564909,1900.9580359576735,1168.3797734420614,1228.4854926169503,1428.8091208408043,545.2787687598601,66.85,1.1881478026831678,1.0001405511965202,43577.35136778813,1.2087404155736294,29.245607304602807,61.468008225248525,1785.3825061893976,445539843248.16736,8601.209633330049,275188.9486221526,4490.028499461698,70708.64698190038,68412.21070616976,52384.639864668825,6388674.399388382,0.0229291191445107,358035.9157833221,1720732.2469043224,1720732.2469043224,99.99999510811008,100.0000617720306,87.09734395437808,5.3614698853186855,2.888872747438414,6.363648760911283,1.185724570349525,84.00070425963615,100.00000934913614,10.0,100.0,8.0,770.432482905135
S71,180.77103778562855,223.21246439511606,17.306616034259125,68414.99576880665,63141.19910124035,6.025701259520952,7.440415479837202,0.5768872011419709,2280.4998589602214,2104.706636708012,5.580364739852887,6.1194846393110245,0.6922647450852041,1856.600273989571,1948.3714890668364,36123814.02875887,51931692.10434258,25222537.190547463,61252641.252564624,368.66961860514635,970.0895347545957,320.24342353765445,418.7305412296089,12.553439188055231,43.9999646943175,41.57581869119039,11.580636579167729,1234.9005830880596,1900.7280960159333,1169.052211337589,1228.496423041548,1428.8540074673206,545.8117296720067,66.85,1.184197096329286,1.0000571201032271,42662.35835530871,0.49123307381523773,29.620873568392998,59.68015998898768,1785.3745340789603,445563652029.10004,8600.209744742062,274271.5912895267,4490.024620784097,70709.31286088191,68415.02368063119,52764.73793825324,6388705.98915807,0.030869654993203502,358236.05765123444,1725319.980197679,1725319.980197679,99.99998819059334,100.0000611855875,87.09757496902579,5.348341246686313,2.839632025613473,6.352471532329925,1.1644650565046035,84.00099340097123,99.99999816925323,10.0,100.0,7.0,770.432482905135
S117,180.29517350275916,223.23979977917162,17.372550882019205,68439.30709253773,63168.095921292566,6.009839116758639,7.44132665930572,0.5790850294006401,2281.310236417924,2105.603197376419,5.571298822787482,6.114318249840522,0.6949022029517886,1857.57179221172,1948.7375310046712,36138661.85694443,52005961.334666625,25219826.895398997,61066597.22544597,368.49910376936714,966.7314386200818,319.8108321168411,419.0842363768577,12.584936543184707,43.999965535103996,41.611841843152234,11.580652903542621,1234.7947118179636,1901.6888907547384,1170.1948268768977,1228.428747412799,1429.6420837728876,545.6171319686736,66.85,1.1833937020118703,1.0000704378889156,42476.233835424704,0.6057662345065182,29.299760140286494,59.979300906473156,1785.0602409279848,445509784593.29724,8600.359075058494,274084.62753541826,4490.055326759244,70718.4517985576,68439.30279107865,52702.48827688947,6399031.112387923,0.0176173867791243,361981.3594661597,1724721.6020221715,1724721.6020221715,99.99997706306694,100.0001484102306,99.99986577206613,11.499365840656283,3.019073366514906,13.971498974021861,1.1988111182997072,99.99983335623693,100.0000008380211,5.0,50.0,5.0,385.2162414525675
S126,180.17418062566836,223.27173963812575,17.302459575326676,68451.23779822334,63116.76518921972,6.005806020855612,7.442391321270859,0.5767486525108892,2281.7079266074447,2103.8921729739905,5.56417262803436,6.115341920802821,0.6920985261129674,1858.0468451876054,1945.4758381180459,36856303.577162944,52916104.75432913,25201056.71013425,61011330.97641279,368.1606458178403,966.6419148602041,319.7939624994925,419.1670920740534,12.485497500061378,43.99996283479217,41.698365500137896,11.58065293474908,1233.7422464849435,1909.1347608600051,1172.4653791284902,1228.4273155164485,1429.468796388681,542.9558428047562,66.83,1.1831200598294496,1.0027054690977732,42412.87284595345,23.267037860290657,28.875497134910177,61.16314289511233,1784.2982589660035,445172906745.6361,8623.26837568424,274023.8609375345,4493.774078241247,70636.9176705878,68451.17381372137,51988.02925295903,6411722.649486999,0.0228889443779262,358958.99227292987,1725228.8769322466,1725228.8769322466,99.99997907518964,100.001163839885,99.99995226418564,21.976192488143766,10.15388315958159,26.565156673576354,2.855508382174669,99.99989903047411,100.00017407131692,5.0,10.0,6.0,385.2162414525675
S125,180.10780041918704,223.28934462266824,17.287964267211752,68439.16796627837,63172.5984717274,6.003593347306235,7.442978154088942,0.5762654755737251,2281.3055988759456,2105.7532823909132,5.565258931088218,6.115227227424482,0.6915187178189498,1857.5671093390454,1947.6382073571856,36153946.59877184,51879418.54537724,25225495.723126665,60937163.105512485,368.58264404672633,964.6134934600267,319.6724250354534,419.26249485545634,12.522683623274512,43.999954757537296,41.71724749203673,11.580634904019242,1234.8394151280272,1901.4965188261483,1169.1314538429724,1228.428117277091,1429.57566164493,544.9164147021171,66.82,1.1831415095355529,1.0001808057684396,42417.847898124484,1.5549316914912197,29.099017735098503,63.305066354065545,1784.786498405035,445252178192.6752,8601.302295076106,274029.2270634977,4491.407642330864,70690.97826709601,68439.19354895756,52781.66333280378,6415466.715753625,0.0278785978621123,357751.09330662736,1724769.6240362506,1724769.6240362506,99.99997972138715,100.0001054075008,99.99988330229714,20.413580051744294,4.856076552734481,24.871412898755267,1.8392765225319165,99.9998556287482,99.99999860875097,5.0,10.0,5.0,385.2162414525675
S124,180.03604068431605,223.17505551186053,17.286602563946463,68456.40695048886,63190.08179038205,6.001201356143868,7.439168517062018,0.5762200854648821,2281.880231682962,2106.336059679402,5.560203160700109,6.1157477341233335,0.6914642305172175,1858.2564494537398,1948.6154068131739,36201419.37289633,51986449.72777708,25242053.97832097,60942686.75700238,368.7317329188903,964.4341217153453,319.6023272567423,419.3262459752758,12.546306027493314,43.99996453026549,41.73371667055582,11.58064940550516,1234.9093336289882,1902.4702281109605,1170.4409092111791,1228.5170040110465,1430.3520826967506,545.9767415777828,66.82,1.183089002074357,1.0000364982008232,42405.66528031544,0.313884840137689,28.658320251725534,62.353223124969695,1784.9327155386077,445265989999.9264,8600.322462224198,274017.70380997576,4494.04967843307,70715.40156890202,68456.4219615075,52812.50985495053,6402680.35039142,0.024040359013390303,352274.0373720612,1727481.9336415164,1727481.9336415164,99.99997387844179,100.0001184796548,99.99983815816735,18.41658000327129,4.763178445528311,22.381267768254542,1.897047649174401,99.9998431996441,99.99981715201415,5.0,10.0,4.0,385.2162414525675
S123,180.1124762185749,223.16319730937977,17.28519214719362,68464.37435779524,63182.367116422145,6.00374920728583,7.438773243645993,0.5761730715731207,2282.145811926508,2106.0789038807384,5.563068577486456,6.115129582189767,0.6914078306289236,1858.576136706655,1949.3352903867742,36195608.5528543,52009603.2421374,25238460.203699954,60954695.13147814,368.6363227324741,964.7418902121997,319.6759269296305,419.2537281415046,12.544698171838181,43.999963106866005,41.72711921252872,11.580643694214386,1234.8599854441932,1902.2570517341937,1170.7102203284494,1228.4993272835347,1430.1623740595655,545.9402544348417,66.82,1.183273401255421,1.0001382073714664,42448.38027054316,1.1885835091397894,28.398398986730673,60.3077169077937,1785.1811211138895,445319448232.2104,8601.173541040225,274060.5340623451,4494.00678117799,70733.40188397875,68464.41598624317,53354.98078601961,6402369.222606499,0.023282048977928002,352174.12349555054,1727667.1400089923,1727667.1400089923,99.99981322680381,99.99997547589436,99.97266275820559,15.806715146480226,4.164025980462411,19.22957995047064,1.5447784631868313,99.99982991461731,99.85946627315678,5.0,10.0,3.0,385.2162414525675
S122,180.0935973774713,223.21213161687407,17.301476608410834,68491.24696639564,63199.96728913925,6.003119912582377,7.440404387229136,0.5767158869470278,2283.0415655465213,2106.6655763046415,5.561458219147656,6.117549901868578,0.6920592150992755,1859.6602109299458,1950.8240846957551,36180666.10946542,52038388.69606906,25228146.076649725,60990748.49063467,368.34109521661134,965.0436853250768,319.7222027393105,419.19400990570114,12.555651792503973,43.99996341950899,41.64136871678235,11.580626648419436,1234.8958434509482,1902.1933946157374,1170.2296775949894,1228.516649729449,1430.0543257525076,546.0299786546628,66.83,1.1833438686408908,1.0001307985364092,42464.6940788856,1.1248679291802546,28.465248063071556,62.967166462857136,1785.5660189482799,445392602621.5415,8601.113008635231,274076.7007072491,4490.047696098716,70770.62202658915,68491.51833530549,52810.51359900518,6394036.76494064,0.027102491927765097,355621.9474441339,1725531.6113587315,1725531.6113587315,97.09948146443914,99.99668783354313,99.41349535243816,11.607021365452253,3.537291809389669,14.101607732770363,1.2129115016268044,99.99973702415089,96.97082172030179,5.0,10.0,2.0,385.2162414525675
S121,180.0040390872505,223.14146868739175,17.317533835425284,68510.81816517343,63145.32878715847,6.000134636241683,7.438048956246392,0.5772511278475094,2283.6939388391143,2104.844292905282,5.556876944491428,6.117468185246508,0.6927014531079333,1860.4313747891938,1951.1735526631508,36817631.15642716,52929711.32239649,25231119.42792762,60874109.91866645,368.2792595401359,964.0315224869914,319.537718516222,419.3722359871597,12.534799463043026,43.99997251975489,41.698566962907734,11.580654599068133,1233.8113538992782,1909.4909016566723,1175.4843102465006,1228.5413256974143,1430.8594007592876,544.7427137768318,66.82,1.183470825181957,1.0005625895965118,42494.133401839295,4.838271694859941,28.968915531104315,61.360374581404784,1786.4358009634127,445569580331.33496,8604.840342225005,274102.9036590718,4493.809630088806,70779.36261747591,68510.793642368,52438.16708772589,6383533.930335665,0.0221959891290915,349917.20910621854,1730141.213998353,1730141.213998353,95.65435575403606,99.80672227486325,98.45242496790826,6.270619941907025,7.88112213233129,7.365707957074419,1.7077532120428864,99.99863251205538,92.00989353396186,5.0,10.0,1.0,385.2162414525675
S120,180.33602632252027,223.23987552224258,17.39907547167163,68442.10356414785,63131.92752703532,6.011200877417342,7.441329184074752,0.5799691823890544,2281.403452138262,2104.3975842345108,5.574247382878599,6.111241165136368,0.6959631763737363,1857.6838110635322,1947.5010686214678,36135986.49536437,51962478.64199404,25220346.749648172,61061133.00836574,368.491624387515,967.198672515398,319.853627304656,419.0476592823277,12.580988012219784,43.999969642252495,41.61148691777973,11.580647589410024,1234.7802270201155,1901.7357771495106,1170.0402805743756,1228.3803634903834,1429.5168165494854,544.8193769953856,66.85,1.186585553167012,1.0001577619609459,43215.528096460795,1.3567531535663875,28.78720067062265,61.74158041213255,1784.8878112937507,445479644198.4118,8601.339445932032,274820.7889485255,4488.03011065031,70687.54387419773,68442.10717886678,52372.52982884072,6399966.693047313,0.0208378910149699,363891.1178161673,1724203.59068362,1724203.59068362,99.99999086560912,100.0001505844246,99.99989194001108,12.36295267534058,3.237473790960515,15.01574119151738,1.3096671912705802,99.99986096875917,100.00002098689403,5.0,50.0,8.0,385.2162414525675
S119,180.3394753393584,223.23072959599088,17.397414652614117,68443.67172023193,63131.80609446228,6.01131584464528,7.441024319866362,0.5799138217538039,2281.455724007731,2104.393536482076,5.574379598484739,6.1109844541250204,0.6958967407285993,1857.7477925777432,1947.573123977402,36128403.97769296,51960271.61598177,25223874.0823038,61076608.40204291,368.5347382017152,967.4457042918148,319.8588127053475,419.0387768483028,12.589912264076862,43.99996425955476,41.61152111519746,11.580647258850833,1234.7979014592675,1901.621897407534,1170.5304560420977,1228.3841710590607,1429.531153204004,545.245089944921,66.86,1.1848733935284386,1.0002391597859928,42818.95039321593,2.056774513232085,29.24982506962935,59.377271426306166,1784.854820700274,445487498794.16406,8602.05825341808,274428.8721938726,4489.250728808385,70689.34242056074,68443.70303771732,52762.73012256793,6399848.188061932,0.0194259304152644,363961.1743691677,1725619.9779645626,1725619.9779645626,99.99997701058632,100.000102520145,99.99988470034003,12.326688986507904,3.154912043765727,14.9822976106987,1.261653052379596,99.99985758629853,99.999997675513,5.0,50.0,7.0,385.2162414525675
S118,180.34206271614607,223.21978541109195,17.39614017733544,68447.5788018872,63136.23714503549,6.011402090538202,7.440659513703065,0.5798713392445146,2281.5859600629065,2104.5412381678498,5.573922881828318,6.111068898698149,0.6958457532227337,1857.9011508633907,1947.6253888035615,36139282.715855256,51968998.12136882,25224310.31921634,61058641.83964799,368.5200675011763,967.0932022397612,319.86372287072743,419.0205168751523,12.601738141008317,43.99996521948498,41.611394385923006,11.580650807883853,1234.7840991909065,1901.7657300069866,1170.8214443335498,1228.3907318911654,1429.522201886569,545.7873534722056,66.85,1.1834903086426933,1.0002001788484571,42498.61932487512,1.721538267978758,28.79523128591878,60.90356661796261,1784.8579345454646,445492770524.5568,8601.411946231487,274108.3697514471,4490.097090820281,70690.65142288661,68447.53870387326,52708.17724570575,6398625.705553649,0.0201805646168503,363718.84943639865,1725009.757803877,1725009.757803877,99.99996776025726,100.0001184253315,99.99986965704018,12.048335175047376,3.16563295346663,14.63889964589586,1.2543165465120303,99.99983867206362,99.99999876110913,5.0,50.0,6.0,385.2162414525675
